Source File,Record ID,Indication,Intervention,Comparator,Intervention Type,Outcome Direction,Intervention Cluster,Cluster X,Cluster Y
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6699,schizophrenia,Emotion regulation training,Control,Behavioral,Positive,2,0.006100768738209491,0.0057611688210201135
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6700,depression,Esketamine|||40 mg,Placebo,Drug,Positive,1,0.0033130130161593743,0.2802096210904722
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6701,emotional problems,Writing for Recovery - WfR,Waitlist,Behavioral,Positive,4,0.00591033792170985,0.0036971205292399218
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6702,,Sadness induction,Control,Behavioral,Positive,2,0.005901202112115958,0.007328211310225745
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6703,cancer,Mindfulness-based intervention,,Behavioral,Positive,4,0.032688754250283336,0.003293565572352574
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6704,depressive symptoms,Anti-thymocyte globulin,Standard care,Biological,Positive,6,0.08541756489287139,-0.0011481448926465648
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6705,depressive symptoms,Standard care,Standard care,Other,Negative,6,0.2332859581930288,-0.004250339980633869
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6706,depressive symptoms,Anti-thymocyte globulin,Standard care,Biological,Positive,6,0.08541756489287139,-0.0011481448926465648
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6707,depressive symptoms,Anti-thymocyte globulin,Standard care,Biological,Positive,6,0.08541756489287139,-0.0011481448926465648
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6708,depressive symptoms,Anti-thymocyte globulin,Standard care,Biological,Positive,6,0.08541756489287139,-0.0011481448926465648
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6709,depressive symptoms,Anti-thymocyte globulin,Standard care,Biological,Positive,6,0.08541756489287139,-0.0011481448926465648
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6710,copd,CBT,befriending,Behavioral,Positive,3,0.05139523825421148,0.009413333271642413
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6711,copd,befriending,CBT,Behavioral,Positive,3,0.05139523825421148,0.009413333271642413
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6712,,Exercise,Emotional Brain Training,Behavioral,Positive,4,0.03435400617249813,0.0074764957048708966
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6713,,Emotional Brain Training,Exercise,Behavioral,Neutral,4,0.029008190281480807,0.0063376449448075715
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6714,depression || cancer || anxiety,iCBT,iCBT,Behavioral,Neutral,4,0.014942729993019134,-0.00013422010321491274
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6715,minimal hepatic encephalopathy,Resveratrol,Placebo,Dietary Supplement,Positive,4,0.00373099433799738,0.3003846035139584
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6716,depression || substance use,HTUG + IPT,IPT,Combination Product,Neutral,4,0.0052976681713571986,0.0034782709923433155
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6717,bipolar depression,Lithium|||,Quetiapine|||,Drug,Neutral,4,0.0002820339030107891,0.006199016999941826
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6718,bipolar depression,Quetiapine|||,Lithium|||,Drug,Neutral,4,0.0003708921451207175,0.008242421392641187
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6719,depression,Exercise,Usual care,Behavioral,Positive,5,0.666918662504355,-0.00356401337640707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6720,chronic tic disorders || tourette's,Guanfacine|ER||,Placebo,Drug,Neutral,4,0.004450451002885328,0.3138903117818787
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6721,,DEMA,Attention control,Behavioral,Positive,2,0.007919063002674382,0.00867677330258547
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6722,depression || anxiety,Take 5 Minutes,Control,Behavioral,Positive,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6723,,MIHOW,Standard care,Behavioral,Positive,6,0.25833540341567407,-0.004676995439699545
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6724,acne excoriée,CBT,Control,Behavioral,Positive,3,0.06442487917869909,0.018963320088389978
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6725,systemic sclerosis,Tai Chi,Exercise,Behavioral,Positive,4,0.02911442280320599,0.004781225566307858
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6726,bipolar depression,Positive psychology,Control,Behavioral,Positive,2,0.00554062885535767,0.005271891952623796
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6727,methadone poisoning,Buprenorphine|||,Naloxone|||,Drug,Positive,4,0.000665204472523368,0.004964736613522122
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6728,methadone poisoning,Buprenorphine|||10 mcg/kg,Naloxone|||,Drug,Positive,4,0.000993618818527395,0.026810158554784438
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6729,methadone poisoning,Buprenorphine|||15 mcg/kg,Naloxone|||,Drug,Positive,4,0.000782925138875838,0.020290886267506206
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6730,premenstrual,Aromatherapy||inhalation|,Control,Behavioral,Positive,2,0.004676515652182695,0.007000211850475612
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6731,depression,Lifestyle management program,Control,Behavioral,Positive,2,0.016210061431880717,0.005398890764489826
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6732,,Mental contrasting with implementation intentions,Control,Combination Product,Positive,4,0.004217223192423659,0.004224876014209215
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6733,,Parent management training-Oregon model,Usual care,Behavioral,Neutral,5,0.27695313976879316,-0.003903944871878621
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6734,stroke,Creative art therapy + Physical therapy,Physical therapy only,Combination Product,Positive,4,0.01331165047538131,0.003508456624747633
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6735,dementia || alzheimer's type dementia,Personalized music playlists,,Behavioral,Positive,4,0.003113649914066038,0.0006025422629266492
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6736,dementia,Personalized music playlists,,Behavioral,Positive,4,0.003113649914066038,0.0006025422629266492
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6737,bipolar i,Lamotrigine|||,Placebo,Drug,Neutral,4,0.0028295304781422335,0.22879288147265406
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6738,bipolar i,Lamotrigine|||,Placebo,Drug,Positive,4,0.0028295304781422335,0.22879288147265406
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6739,post-traumatic stress disorder,Prolonged Exposure Treatment for Adolescents,Supportive counselling,Behavioral,Positive,4,0.003263206856347775,0.002103756269300696
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6740,,High saturated fatty acid (SFA) || High polyunsaturated fatty acid,Low fatty acid || Control,Dietary Supplement,Positive,4,0.0013287053299777278,0.0036268884514681888
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6741,,High saturated fatty acid,Low fatty acid,Dietary Supplement,Positive,4,0.00022870980419705287,0.0020706073392695434
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6742,,High saturated fatty acid,Control,Dietary Supplement,Positive,4,0.00270578465901136,0.0048882381472845045
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6743,,High polyunsaturated fatty acid,Low fatty acid,Dietary Supplement,Positive,4,0.00022857497477228765,0.0022034672662339856
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6744,,High polyunsaturated fatty acid,Control,Dietary Supplement,Positive,4,0.002670821338225406,0.005047049914015246
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6745,,Low fatty acid,High saturated fatty acid,Dietary Supplement,Negative,4,0.00022870980419705287,0.0020706073392695434
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6746,,Low fatty acid,High polyunsaturated fatty acid,Dietary Supplement,Negative,4,0.00022857497477228765,0.0022034672662339856
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6747,,Control,High saturated fatty acid,Dietary Supplement,Negative,4,0.00270578465901136,0.0048882381472845045
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6748,,Control,High polyunsaturated fatty acid,Dietary Supplement,Negative,4,0.002670821338225406,0.005047049914015246
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6749,cancer,Qigong + Tai Chi Easy (QG + TCE),Sham,Behavioral,Positive,4,0.004282688058852974,0.0010490164863702085
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6750,opioid dependence,Buprenorphine|||,Buprenorphine|||,Drug,Positive,4,0.0009989836300749954,0.006010395598941212
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6751,chronic hemiparetic stroke,Game-based VR rehabilitation + occupational therapy,Conventional OT alone,Combination Product,Positive,4,0.014511840998812432,0.0022597263587911497
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6752,mental health challenges,Coming Out Proud,Waitlist,Behavioral,Positive,4,0.013654606942433907,0.010569501651563977
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6753,mental health challenges,Coming Out Proud,Waitlist,Behavioral,Positive,4,0.013654606942433907,0.010569501651563977
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6754,cancer,Couple-based meditation,Supportive-expressive,Behavioral,Positive,4,0.006309983710458151,0.001047516106798529
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6755,cancer,Couple-based meditation,Usual care,Behavioral,Positive,4,0.2551716195940348,-0.004830403425275489
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6756,cancer,Couple-based meditation,Usual care,Behavioral,Positive,4,0.2551716195940348,-0.004830403425275489
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6757,,Infant crying,Infant cooing,Other,Positive,4,0.0002196581622924187,-1.5099324366634297e-07
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6758,,Naloxone .kg-1.h-1|IR||5 mcg,Placebo,Drug,Positive,4,0.002333203741118063,0.1796121951358415
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6759,,Naloxone .kg-1.h-1|IR||5 mcg,Placebo,Drug,Negative,4,0.002333203741118063,0.1796121951358415
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6760,bipolar ii,Quetiapine|||,Placebo,Drug,Positive,4,0.0030222344314604073,0.244070331149082
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6761,major depressive disorder,Clinical case management,Clinical case management integrated with problem-solving therapy,Behavioral,Neutral,4,0.014491527812252682,0.0014920120604117791
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6762,bipolar depression,Bright light therapy,Dim red light therapy (dRLT),Other,Positive,4,0.008687444958193222,0.008421511767539828
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6763,mental health challenges,Suubi + Adherence,Control,Combination Product,Positive,2,0.007854644669030963,0.008136924425712821
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6764,mental health challenges,Suubi + Adherence,Control,Combination Product,Positive,2,0.007854644669030963,0.008136924425712821
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6765,depression,Ketamine|||0.5 mg/kg,Midazolam|||0.045 mg/kg,Drug,Positive,1,0.0017427740735248267,0.07572377420755638
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6766,depression,Ketamine|||0.5 mg/kg,Midazolam|||0.045 mg/kg,Drug,Positive,1,0.0017427740735248267,0.07572377420755638
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6767,cancer,Providing psychosocial risk information to treating team,No summary,Behavioral,Positive,4,0.004859824590826096,-5.547896251474401e-06
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6768,depression || somatoform pain || mild,Acupuncture,Deanxit,Procedure,Positive,4,0.002610346826693336,0.0015928183978988029
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6769,depression || somatoform pain || mild,Acupuncture,Deanxit,Procedure,Neutral,4,0.002610346826693336,0.0015928183978988029
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6770,depression || somatoform pain || mild,Acupuncture,Deanxit,Procedure,Positive,4,0.002610346826693336,0.0015928183978988029
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6771,depression || somatoform pain || mild,Acupuncture,Deanxit,Procedure,Positive,4,0.002610346826693336,0.0015928183978988029
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6772,mood disorders,Omega-3|||,Placebo,Dietary Supplement,Positive,4,0.0037618509221001815,0.3069353567246391
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6773,mood disorders,Individual-Family Psychoeducational Psychotherapy,Placebo,Behavioral,Positive,4,0.005069324440031142,0.1275282671796155
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6774,mood disorders,Omega-3 + Individual-Family Psychoeducational Psychotherapy,Placebo,Combination Product,Positive,4,0.004593637564416553,0.12090107930082927
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6775,chronic low back pain,Global postural reeducation,Waitlist,Procedure,Positive,4,0.005431765057548505,0.004208143151105928
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6776,pregnancy,Counseling with fathers,Control,Combination Product,Positive,2,0.012447215200445796,0.00987997824950556
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6777,depressive disorder || adjustment || anxiety,Mindfulness-based group therapy,Usual care,Behavioral,Neutral,5,0.3577107995771354,-0.004404031113042098
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6778,moderate dementia,Music-with-movement,Music listening,Behavioral,Positive,4,0.002501757876608966,0.00021107028127997053
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6779,moderate dementia,Music-with-movement,Social activity,Behavioral,Positive,4,0.002737693458874917,0.00045752629617041516
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6780,moderate dementia,Music-with-movement,Music listening,Behavioral,Neutral,4,0.002501757876608966,0.00021107028127997053
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6781,moderate dementia,Music-with-movement,Social activity,Behavioral,Neutral,4,0.002737693458874917,0.00045752629617041516
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6782,,Music,Control,Behavioral,Positive,2,0.007286862897280897,0.006629564253841376
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-6783,,Singing,Control,Behavioral,Positive,2,0.007098351246424067,0.008097218000317161
